new_order,old_order,line-type,p1_x,p1_y,p2_x,p2_y,rx,ry,bezier p3_x,bezier p3_y,bezier p4_x,bezier p4_y,filled,work,travle_type
101,101,0,114,172,114,184,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
101,101,0,114,184,114,196,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
101,101,0,114,196,114,197,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
101,101,4,114,197,86,208,#NAME?,#NAME?,114,213,86,400,#NAME?,0,travel 
102,102,0,86,208,86,196,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
102,102,0,86,196,86,184,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
102,102,0,86,184,86,183,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
102,102,4,86,183,115,171,#NAME?,#NAME?,86,167,115,-21,#NAME?,0,travel 
103,103,0,115,171,115,183,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
103,103,0,115,183,115,197,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
103,103,0,115,197,115,198,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
103,103,4,115,198,85,209,#NAME?,#NAME?,115,214,85,401,#NAME?,0,travel 
104,104,0,85,209,85,197,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
104,104,0,85,197,85,183,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
104,104,0,85,183,85,182,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
104,104,4,85,182,116,170,#NAME?,#NAME?,85,166,116,-22,#NAME?,0,travel 
105,105,0,116,170,116,182,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
105,105,0,116,182,116,198,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
105,105,0,116,198,116,199,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
105,105,4,116,199,84,210,#NAME?,#NAME?,116,215,84,402,#NAME?,0,travel 
106,106,0,84,210,84,198,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
106,106,0,84,198,84,182,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
106,106,0,84,182,84,181,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
106,106,4,84,181,117,169,#NAME?,#NAME?,84,165,117,-23,#NAME?,0,travel 
107,107,0,117,169,117,181,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
107,107,0,117,181,117,199,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
107,107,0,117,199,117,200,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
107,107,4,117,200,83,211,#NAME?,#NAME?,117,216,83,403,#NAME?,0,travel 
108,108,0,83,211,83,199,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
108,108,0,83,199,83,181,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
108,108,0,83,181,83,180,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
108,108,4,83,180,118,167,#NAME?,#NAME?,83,164,118,-25,#NAME?,0,travel 
109,109,0,118,167,118,179,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
109,109,0,118,179,118,201,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
109,109,0,118,201,118,202,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
109,109,4,118,202,82,213,#NAME?,#NAME?,118,218,82,405,#NAME?,0,travel 
110,110,0,82,213,82,201,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
110,110,0,82,201,82,179,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
110,110,0,82,179,82,178,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
110,110,4,82,178,119,166,#NAME?,#NAME?,82,162,119,-26,#NAME?,0,travel 
111,111,0,119,166,119,178,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
111,111,0,119,178,119,202,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
111,111,0,119,202,119,203,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
111,111,4,119,203,81,214,#NAME?,#NAME?,119,219,81,406,#NAME?,0,travel 
112,112,0,81,214,81,202,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
112,112,0,81,202,81,178,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
112,112,0,81,178,81,177,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
112,112,4,81,177,120,165,#NAME?,#NAME?,81,161,120,-27,#NAME?,0,travel 
113,113,0,120,165,120,177,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
113,113,0,120,177,120,203,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
113,113,0,120,203,120,204,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
113,113,4,120,204,80,215,#NAME?,#NAME?,120,220,80,407,#NAME?,0,travel 
114,114,0,80,215,80,203,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
114,114,0,80,203,80,177,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
114,114,0,80,177,80,176,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
114,114,4,80,176,121,163,#NAME?,#NAME?,80,160,121,-29,#NAME?,0,travel 
115,115,0,121,163,121,175,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
115,115,0,121,175,121,205,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
115,115,0,121,205,121,206,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
115,115,4,121,206,79,217,#NAME?,#NAME?,121,222,79,409,#NAME?,0,travel 
116,116,0,79,217,79,205,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
116,116,0,79,205,79,175,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
116,116,0,79,175,79,174,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
116,116,4,79,174,122,161,#NAME?,#NAME?,79,158,122,-31,#NAME?,0,travel 
117,117,0,122,161,122,173,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
117,117,0,122,173,122,207,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
117,117,0,122,207,122,208,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
117,117,4,122,208,78,219,#NAME?,#NAME?,122,224,78,411,#NAME?,0,travel 
118,118,0,78,219,78,207,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
118,118,0,78,207,78,173,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
118,118,0,78,173,78,172,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
118,118,4,78,172,123,160,#NAME?,#NAME?,78,156,123,-32,#NAME?,0,travel 
119,119,0,123,160,123,172,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
119,119,0,123,172,123,208,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
119,119,0,123,208,123,209,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
119,119,4,123,209,77,220,#NAME?,#NAME?,123,225,77,412,#NAME?,0,travel 
120,120,0,77,220,77,208,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
120,120,0,77,208,77,172,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
120,120,0,77,172,77,171,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
120,120,4,77,171,124,157,#NAME?,#NAME?,77,155,124,-35,#NAME?,0,travel 
121,121,0,124,157,124,169,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
121,121,0,124,169,124,211,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
121,121,0,124,211,124,212,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
121,121,4,124,212,76,223,#NAME?,#NAME?,124,228,76,415,#NAME?,0,travel 
122,122,0,76,223,76,211,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
122,122,0,76,211,76,169,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
122,122,0,76,169,76,168,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
122,122,4,76,168,125,155,#NAME?,#NAME?,76,152,125,-37,#NAME?,0,travel 
123,123,0,125,155,125,167,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
123,123,0,125,167,125,213,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
123,123,0,125,213,125,214,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
123,123,4,125,214,75,225,#NAME?,#NAME?,125,230,75,417,#NAME?,0,travel 
124,124,0,75,225,75,213,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
124,124,0,75,213,75,167,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
124,124,0,75,167,75,166,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
124,124,4,75,166,126,152,#NAME?,#NAME?,75,150,126,-40,#NAME?,0,travel 
125,125,0,126,152,126,164,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
125,125,0,126,164,126,216,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
125,125,0,126,216,126,217,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
125,125,4,126,217,74,228,#NAME?,#NAME?,126,233,74,420,#NAME?,0,travel 
126,126,0,74,228,74,216,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
126,126,0,74,216,74,164,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
126,126,0,74,164,74,163,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
126,126,4,74,163,127,149,#NAME?,#NAME?,74,147,127,-43,#NAME?,0,travel 
127,127,0,127,149,127,161,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
127,127,0,127,161,127,219,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
127,127,0,127,219,127,220,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
127,127,4,127,220,73,231,#NAME?,#NAME?,127,236,73,423,#NAME?,0,travel 
128,128,0,73,231,73,219,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
128,128,0,73,219,73,161,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
128,128,0,73,161,73,160,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
128,128,4,73,160,128,145,#NAME?,#NAME?,73,144,128,-47,#NAME?,0,travel 
129,129,0,128,145,128,157,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
129,129,0,128,157,128,223,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
129,129,0,128,223,128,224,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
129,129,4,128,224,72,235,#NAME?,#NAME?,128,240,72,427,#NAME?,0,travel 
130,130,0,72,235,72,223,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
130,130,0,72,223,72,157,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
130,130,0,72,157,72,156,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
130,130,4,72,156,129,140,#NAME?,#NAME?,72,140,129,-52,#NAME?,0,travel 
131,131,0,129,140,129,152,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
131,131,0,129,152,129,228,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
131,131,0,129,228,129,229,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
131,131,4,129,229,71,240,#NAME?,#NAME?,129,245,71,432,#NAME?,0,travel 
132,132,0,71,240,71,228,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,pre-pattern 
132,132,0,71,228,71,152,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,1,drawn_seg 
133,3,2,100,140,70,140,30,50,#NAME?,#NAME?,#NAME?,#NAME?,1,1,drawn_seg 
134,134,0,30,3,31,3,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,0,post-pattern 
134,134,4,31,3,-2,3,#NAME?,#NAME?,52,3,-254,3,#NAME?,0,travel 
